property_id,location,city,state,latitude,longitude,area_sqft,bedrooms,bathrooms,floors,balcony_sqft,year_built,property_type,condition,parking_spaces,amenities_score,nearby_schools_km,nearby_hospital_km,nearby_metro_km,crime_rate,air_quality_index,market_trend_score,price
795,Morbi - Sector 5,Morbi,Gujarat,22.812217,70.818974,1573,2,2,1,188,1981,Row House,Needs Renovation,2,8,1.37,1.51,4.74,3.36,125,83,4621977
796,Palanpur - Sector 20,Palanpur,Gujarat,24.159888,72.441456,4598,5,4,3,49,2020,Penthouse,New,3,7,4.18,3.47,1.46,1.48,152,89,12864547
797,Junagadh - Sector 19,Junagadh,Gujarat,21.506534,70.453249,4571,5,4,2,73,2014,Row House,Good,1,4,1.9,1.27,2.9,2.1,191,55,14170502
798,Veraval - Sector 9,Veraval,Gujarat,20.887543,70.362052,2718,5,4,2,121,2024,Farmhouse,New,2,5,2.84,3.67,0.65,8.99,184,88,6003068
799,Jamnagar - Sector 16,Jamnagar,Gujarat,22.486197,70.072498,3131,1,1,1,149,2002,Penthouse,Good,3,5,4.55,4.43,0.7,2.66,77,54,10671061
800,Bharuch - Sector 14,Bharuch,Gujarat,21.720075,73.012488,1020,5,1,3,104,1999,Apartment,Needs Renovation,0,7,0.56,3.52,0.75,4.24,176,80,3038368
801,Bharuch - Sector 15,Bharuch,Gujarat,21.71758,73.009883,4409,1,3,3,132,2023,Villa,New,3,9,3.97,3.63,3.95,5.96,177,57,12624504
802,Valsad - Sector 10,Valsad,Gujarat,20.595758,72.94143,1727,5,4,3,195,1992,Row House,Needs Renovation,0,4,1.96,4.86,4.65,2.81,118,52,5247274
803,Porbandar - Sector 9,Porbandar,Gujarat,21.643248,69.642012,2057,2,3,1,118,1991,Villa,Needs Renovation,1,10,4.79,3.06,2.38,1.71,70,70,6466547
804,Jamnagar - Sector 20,Jamnagar,Gujarat,22.487062,70.046648,3186,3,4,3,100,2023,Penthouse,New,3,7,3.82,1.29,0.87,8.31,93,62,9396790
805,Nadiad - Sector 11,Nadiad,Gujarat,22.700539,72.878475,1269,2,3,3,83,1988,Villa,Needs Renovation,1,7,4.24,1.57,2.4,5.5,140,88,3739476
806,Porbandar - Sector 16,Porbandar,Gujarat,21.658844,69.630342,3452,3,1,1,182,2002,Row House,Good,3,4,2.83,1.02,3.85,8.6,107,71,8933479
807,Mehsana - Sector 14,Mehsana,Gujarat,23.601219,72.372589,3869,5,4,2,157,2005,Apartment,Good,0,1,3.08,4.17,1.24,1.5,149,84,11816850
808,Navsari - Sector 17,Navsari,Gujarat,20.930275,72.941936,2519,4,1,1,80,1987,Apartment,Needs Renovation,1,8,2.88,3.02,3.45,8.74,57,80,7448737
809,Palanpur - Sector 10,Palanpur,Gujarat,24.156989,72.44679,2614,4,4,2,35,1996,Row House,Needs Renovation,0,1,3.37,1.63,3.42,6.48,70,90,7194263
810,Navsari - Sector 20,Navsari,Gujarat,20.960649,72.960339,2248,5,1,2,185,2005,Row House,Good,2,3,3.53,0.92,3.86,6.29,99,82,6728457
811,Mehsana - Sector 19,Mehsana,Gujarat,23.598451,72.37461,857,1,1,1,106,2020,Apartment,New,2,5,1.11,2.89,1.07,1.49,81,52,2827218
812,Nadiad - Sector 13,Nadiad,Gujarat,22.677657,72.861397,2700,1,1,1,183,1992,Apartment,Needs Renovation,2,5,4.19,1.84,4.81,3.19,135,93,8418006
813,Bhavnagar - Sector 12,Bhavnagar,Gujarat,21.748529,72.142838,3838,1,2,2,182,2005,Studio,Good,2,4,3.13,2.26,4.03,6.92,121,73,12208121
814,Nadiad - Sector 10,Nadiad,Gujarat,22.708614,72.864227,1603,3,4,1,67,1993,Row House,Needs Renovation,1,5,4.46,2.09,1.13,1.7,118,59,5258234
815,Surat - Sector 14,Surat,Gujarat,21.16852,72.829971,4218,2,3,1,53,2021,Villa,New,3,5,1.61,2.86,4.44,7.43,120,62,15801302
816,Godhra - Sector 12,Godhra,Gujarat,22.756436,73.619812,2809,5,2,2,76,2001,Villa,Good,2,7,3.63,2.64,0.87,4.51,54,65,7494635
817,Rajkot - Sector 6,Rajkot,Gujarat,22.312142,70.799054,4150,3,4,1,143,2016,Villa,Good,2,3,1.78,4.5,3.71,1.39,91,55,16503654
818,Ahmedabad - Sector 17,Ahmedabad,Gujarat,23.023679,72.552921,2975,2,2,1,189,1988,Apartment,Needs Renovation,0,3,3.18,2.76,0.86,7.37,107,56,12457946
819,Palanpur - Sector 12,Palanpur,Gujarat,24.158921,72.425304,2842,5,3,3,182,2015,Apartment,Good,3,5,2.68,4.35,3.84,6.15,181,52,6940431
820,Surat - Sector 12,Surat,Gujarat,21.159699,72.847161,2410,4,4,2,106,2009,Studio,Good,0,5,0.86,3.55,3.18,5.01,101,62,9747488
821,Dwarka - Sector 11,Dwarka,Gujarat,22.229074,68.971479,2429,5,1,2,86,2002,Villa,Good,0,8,0.94,3.52,4.38,1.54,73,62,6983459
822,Bhavnagar - Sector 5,Bhavnagar,Gujarat,21.757198,72.154461,2389,5,2,3,24,2023,Row House,New,1,9,0.92,0.71,2.42,4.51,156,83,7704666
823,Surat - Sector 12,Surat,Gujarat,21.172495,72.83343,2735,3,4,2,141,1992,Apartment,Needs Renovation,2,5,3.88,1.14,2.5,2.82,171,97,10697192
824,Navsari - Sector 12,Navsari,Gujarat,20.934072,72.962823,1590,1,2,3,95,2011,Apartment,Good,2,3,4.2,2.64,1.69,5.85,70,93,4961629
825,Godhra - Sector 15,Godhra,Gujarat,22.762415,73.625571,791,1,3,1,89,2014,Independent House,Good,3,7,4.69,2.19,0.73,8.99,118,96,1773889
826,Valsad - Sector 4,Valsad,Gujarat,20.605241,72.920863,1335,5,2,3,178,2021,Farmhouse,New,1,3,0.78,0.55,3.26,9.02,197,97,3206945
827,Anand - Sector 16,Anand,Gujarat,22.573451,72.936553,896,5,3,3,112,2025,Studio,New,0,9,2.95,1.18,1.95,8.22,133,51,2661395
828,Rajkot - Sector 8,Rajkot,Gujarat,22.320213,70.791476,1635,5,4,3,140,2002,Villa,Good,0,1,4.67,4.92,3.36,3.71,57,67,6423313
829,Rajkot - Sector 19,Rajkot,Gujarat,22.284875,70.797457,1007,5,3,1,163,1983,Apartment,Needs Renovation,3,5,0.91,0.65,4.0,6.2,193,53,3203462
830,Rajkot - Sector 20,Rajkot,Gujarat,22.297549,70.793466,671,4,2,2,178,2018,Apartment,New,3,6,2.49,3.69,1.4,6.64,73,56,2427359
831,Bhavnagar - Sector 4,Bhavnagar,Gujarat,21.758445,72.161126,3681,2,3,2,77,2011,Penthouse,Good,0,8,2.95,1.41,0.9,3.11,57,78,13672156
832,Rajkot - Sector 1,Rajkot,Gujarat,22.321729,70.805768,2022,5,4,1,159,2022,Villa,New,3,8,3.02,4.27,3.31,3.96,66,93,7825387
833,Bharuch - Sector 18,Bharuch,Gujarat,21.706774,73.015169,1369,4,2,3,144,2023,Studio,New,2,1,2.01,1.59,2.05,5.47,107,84,4300655
834,Anand - Sector 17,Anand,Gujarat,22.575107,72.933374,2957,3,3,2,27,2024,Apartment,New,1,10,1.68,4.67,3.02,8.84,72,88,9261653
835,Bharuch - Sector 11,Bharuch,Gujarat,21.688633,72.997687,2687,2,2,1,79,1988,Apartment,Needs Renovation,3,2,1.57,2.16,0.55,3.95,85,93,8944282
836,Porbandar - Sector 2,Porbandar,Gujarat,21.657847,69.631608,2909,5,4,1,142,2023,Studio,New,3,3,1.28,3.21,1.7,7.67,188,52,6999162
837,Valsad - Sector 2,Valsad,Gujarat,20.586627,72.930886,3275,1,3,3,112,2024,Independent House,New,3,1,3.07,4.43,4.83,9.79,108,68,8574979
838,Dwarka - Sector 16,Dwarka,Gujarat,22.24424,68.965123,2294,4,4,3,134,2005,Row House,Good,1,10,3.07,3.17,3.51,3.07,165,88,5753212
839,Mehsana - Sector 20,Mehsana,Gujarat,23.573448,72.38617,2263,3,4,2,149,2008,Studio,Good,2,6,4.97,3.87,4.58,9.14,52,69,6486687
840,Veraval - Sector 15,Veraval,Gujarat,20.902659,70.374857,1080,4,4,3,69,2014,Villa,Good,0,6,4.42,2.38,3.44,1.46,178,60,2844063
841,Dwarka - Sector 14,Dwarka,Gujarat,22.260547,68.979791,779,1,4,3,87,2014,Independent House,Good,0,8,4.77,4.49,4.51,6.03,105,60,1961990
842,Ahmedabad - Sector 14,Ahmedabad,Gujarat,23.023472,72.578162,2728,1,3,1,43,2014,Independent House,Good,3,9,2.13,1.32,3.15,1.53,81,59,13366742
843,Nadiad - Sector 17,Nadiad,Gujarat,22.694178,72.882212,4622,2,1,2,22,1994,Penthouse,Needs Renovation,1,9,4.24,3.97,4.78,6.19,122,77,13689526
844,Anand - Sector 9,Anand,Gujarat,22.551036,72.940022,2100,1,1,2,87,1999,Apartment,Needs Renovation,1,4,4.2,1.24,3.38,5.29,58,89,7252516
845,Surat - Sector 5,Surat,Gujarat,21.18164,72.843546,3610,2,3,1,36,1999,Independent House,Needs Renovation,1,6,2.08,3.17,3.24,4.93,180,51,13341621
846,Mehsana - Sector 8,Mehsana,Gujarat,23.576834,72.387637,1681,5,4,2,143,1997,Row House,Needs Renovation,2,1,4.39,2.67,4.32,6.59,189,89,4379354
847,Ahmedabad - Sector 13,Ahmedabad,Gujarat,23.017407,72.587269,4258,1,3,1,23,2022,Farmhouse,New,0,9,2.37,1.86,4.49,4.28,166,83,17859554
848,Ahmedabad - Sector 14,Ahmedabad,Gujarat,23.008088,72.582501,891,2,4,2,113,2025,Apartment,New,0,9,2.92,3.86,1.44,6.37,186,97,3480807
849,Bhavnagar - Sector 2,Bhavnagar,Gujarat,21.781427,72.168748,4975,1,1,3,77,1996,Villa,Needs Renovation,1,9,4.61,4.44,1.83,1.72,111,85,17936652
850,Godhra - Sector 2,Godhra,Gujarat,22.760034,73.613454,1077,4,1,2,149,1993,Independent House,Needs Renovation,2,7,2.36,2.44,3.34,2.88,180,88,2580040
851,Morbi - Sector 6,Morbi,Gujarat,22.829317,70.830906,1137,4,1,1,73,2002,Studio,Good,0,8,0.94,3.3,2.57,4.26,90,63,3407458
852,Nadiad - Sector 20,Nadiad,Gujarat,22.70276,72.869095,2281,3,3,1,64,2015,Farmhouse,Good,3,6,2.66,1.11,2.2,5.69,175,62,6420542
853,Dwarka - Sector 4,Dwarka,Gujarat,22.256709,68.951375,4081,3,2,3,121,1987,Independent House,Needs Renovation,1,4,0.95,3.57,2.98,3.42,165,55,10158568
854,Junagadh - Sector 10,Junagadh,Gujarat,21.506207,70.465778,571,1,2,2,109,1986,Studio,Needs Renovation,1,6,2.75,3.89,3.39,7.65,195,78,1557311
855,Bharuch - Sector 13,Bharuch,Gujarat,21.721228,72.976993,740,4,3,3,119,2011,Independent House,Good,3,2,1.04,2.43,4.8,2.4,120,90,2448772
856,Bhavnagar - Sector 13,Bhavnagar,Gujarat,21.760926,72.143315,3278,5,2,2,183,1983,Farmhouse,Needs Renovation,1,6,2.46,4.3,4.11,7.16,177,97,9708173
857,Godhra - Sector 10,Godhra,Gujarat,22.786095,73.633403,4636,1,1,1,159,2024,Farmhouse,New,1,7,2.65,4.4,1.05,2.5,95,96,12355983
858,Palanpur - Sector 14,Palanpur,Gujarat,24.162604,72.450837,2528,5,4,3,109,2006,Villa,Good,0,8,2.14,2.49,3.52,6.19,115,99,6665036
859,Rajkot - Sector 6,Rajkot,Gujarat,22.300762,70.788451,4438,1,1,2,75,1982,Apartment,Needs Renovation,1,1,3.3,4.41,1.02,3.9,185,67,15006808
860,Navsari - Sector 13,Navsari,Gujarat,20.944858,72.94724,734,2,2,2,33,2002,Row House,Good,1,6,2.72,0.98,0.53,1.61,98,70,2434847
861,Bharuch - Sector 16,Bharuch,Gujarat,21.692318,73.01588,4343,4,2,3,82,2020,Apartment,New,3,2,3.44,4.92,3.2,1.43,70,98,15497725
862,Palanpur - Sector 9,Palanpur,Gujarat,24.16614,72.447909,3121,5,2,2,58,2006,Villa,Good,2,7,3.24,4.13,3.28,5.04,149,79,8120047
863,Bharuch - Sector 6,Bharuch,Gujarat,21.714447,73.001755,3147,3,4,2,185,2017,Penthouse,Good,2,3,2.66,4.21,2.94,8.81,51,69,9718110
864,Mehsana - Sector 2,Mehsana,Gujarat,23.574865,72.376136,2749,1,1,3,142,1983,Independent House,Needs Renovation,0,4,1.18,0.53,3.64,8.03,158,53,7188818
865,Morbi - Sector 8,Morbi,Gujarat,22.836896,70.853061,2809,1,1,1,114,2017,Villa,Good,2,6,0.63,2.48,3.33,3.48,63,95,8815836
866,Jamnagar - Sector 16,Jamnagar,Gujarat,22.468773,70.053365,1028,3,4,1,61,2020,Apartment,New,0,3,3.84,3.66,1.08,9.86,186,75,2619928
867,Bharuch - Sector 4,Bharuch,Gujarat,21.717166,73.011597,1308,4,2,3,71,1987,Farmhouse,Needs Renovation,1,9,3.35,3.42,2.48,6.88,187,65,3622464
868,Anand - Sector 7,Anand,Gujarat,22.571727,72.939869,920,3,4,2,20,1997,Independent House,Needs Renovation,2,1,4.44,4.23,1.37,9.77,158,69,2555428
869,Gandhinagar - Sector 18,Gandhinagar,Gujarat,23.207387,72.652392,2014,3,3,3,132,2004,Penthouse,Good,1,1,1.77,0.95,4.51,6.44,167,86,7600211
870,Palanpur - Sector 4,Palanpur,Gujarat,24.153383,72.446304,2447,2,2,3,65,2024,Farmhouse,New,0,6,1.05,0.91,0.77,3.7,144,87,6594739
871,Rajkot - Sector 19,Rajkot,Gujarat,22.318905,70.804173,3536,2,1,2,156,2025,Villa,New,2,8,2.11,2.41,2.17,1.48,88,89,14082196
872,Nadiad - Sector 8,Nadiad,Gujarat,22.689759,72.846218,2131,3,2,2,97,2019,Apartment,New,1,1,2.12,3.47,1.27,1.98,134,63,6823610
873,Bhavnagar - Sector 2,Bhavnagar,Gujarat,21.772093,72.139143,4669,1,1,3,47,2020,Apartment,New,3,2,2.44,3.99,0.6,3.72,93,100,16462803
874,Junagadh - Sector 14,Junagadh,Gujarat,21.517511,70.463231,3775,4,4,2,47,2023,Apartment,New,0,7,4.26,4.42,2.58,9.85,168,100,10088249
875,Surat - Sector 8,Surat,Gujarat,21.181039,72.846475,4627,5,3,3,127,2004,Independent House,Good,2,9,3.48,1.14,0.83,6.94,115,84,17632617
876,Bhavnagar - Sector 3,Bhavnagar,Gujarat,21.770128,72.164759,3052,4,4,2,126,2023,Independent House,New,3,3,1.61,2.82,4.57,6.86,200,79,8847772
877,Vadodara - Sector 13,Vadodara,Gujarat,22.297016,73.196991,4279,4,3,3,185,2011,Penthouse,Good,0,4,2.01,4.78,0.85,6.48,175,87,14748788
878,Nadiad - Sector 4,Nadiad,Gujarat,22.69917,72.849614,3063,4,1,2,164,1998,Penthouse,Needs Renovation,0,2,3.89,2.34,3.29,2.3,158,100,9472578
879,Rajkot - Sector 1,Rajkot,Gujarat,22.285004,70.789876,3891,4,4,3,52,2023,Independent House,New,2,7,2.9,3.78,1.18,1.59,79,71,15613434
880,Bhavnagar - Sector 6,Bhavnagar,Gujarat,21.779657,72.157009,1528,2,3,3,39,1988,Farmhouse,Needs Renovation,2,10,3.2,3.1,1.33,7.57,62,55,5108324
881,Godhra - Sector 3,Godhra,Gujarat,22.790432,73.610599,4490,4,3,1,63,1987,Penthouse,Needs Renovation,2,3,1.48,2.46,4.86,1.31,126,94,11846477
882,Valsad - Sector 3,Valsad,Gujarat,20.616943,72.918035,3913,5,1,3,177,2007,Villa,Good,0,2,1.45,2.57,4.46,9.02,113,60,10383129
883,Rajkot - Sector 18,Rajkot,Gujarat,22.309801,70.810552,608,5,1,3,43,1994,Villa,Needs Renovation,3,3,2.6,1.95,0.85,9.78,194,86,1773875
884,Porbandar - Sector 15,Porbandar,Gujarat,21.645756,69.635719,1442,4,3,1,196,1990,Independent House,Needs Renovation,2,2,4.59,0.65,4.86,7.15,132,55,3754342
885,Porbandar - Sector 19,Porbandar,Gujarat,21.633212,69.638763,1485,4,3,2,50,2002,Apartment,Good,0,3,3.07,3.22,2.12,9.1,83,69,3898675
886,Godhra - Sector 6,Godhra,Gujarat,22.773412,73.62469,4660,1,1,3,69,2004,Studio,Good,2,10,4.93,3.11,4.57,4.53,109,78,11705238
887,Vadodara - Sector 17,Vadodara,Gujarat,22.302906,73.163316,1277,4,4,2,60,1985,Apartment,Needs Renovation,2,1,0.66,0.97,2.41,2.77,162,73,4852036
888,Surat - Sector 6,Surat,Gujarat,21.184088,72.829213,2264,4,2,2,190,2023,Apartment,New,1,1,3.63,1.15,3.79,6.4,179,63,8104123
889,Nadiad - Sector 15,Nadiad,Gujarat,22.694323,72.882576,4462,5,2,1,162,2022,Villa,New,1,4,1.05,4.62,2.16,5.41,198,77,12286611
890,Gandhinagar - Sector 18,Gandhinagar,Gujarat,23.230384,72.628682,4304,1,4,1,37,2014,Farmhouse,Good,2,5,3.44,4.42,1.02,2.44,92,97,19330064
891,Rajkot - Sector 19,Rajkot,Gujarat,22.320164,70.809636,2647,5,2,2,96,2007,Farmhouse,Good,0,1,2.93,2.59,3.38,3.77,80,96,10132303
892,Navsari - Sector 3,Navsari,Gujarat,20.960566,72.957477,4003,1,3,1,25,2025,Apartment,New,0,9,1.04,1.86,0.62,7.35,154,100,10977124
893,Valsad - Sector 3,Valsad,Gujarat,20.58812,72.925978,3219,2,4,3,33,2008,Apartment,Good,0,8,1.27,4.88,2.43,5.14,176,98,8686209
894,Jamnagar - Sector 18,Jamnagar,Gujarat,22.459479,70.040034,1948,5,3,1,89,2022,Studio,New,2,6,4.73,3.2,3.48,3.6,195,76,5675412
895,Vadodara - Sector 2,Vadodara,Gujarat,22.316661,73.171081,4124,2,1,1,116,1991,Independent House,Needs Renovation,3,3,1.75,1.18,2.2,3.52,156,79,15530965
896,Valsad - Sector 14,Valsad,Gujarat,20.617367,72.930851,3563,5,1,3,21,1991,Farmhouse,Needs Renovation,1,10,1.7,2.17,0.62,9.54,68,58,9808000
897,Mehsana - Sector 10,Mehsana,Gujarat,23.596147,72.374824,1797,5,2,3,85,1994,Farmhouse,Needs Renovation,3,7,2.48,3.14,3.84,9.71,69,80,4988003
898,Gandhinagar - Sector 16,Gandhinagar,Gujarat,23.231252,72.655665,3399,3,1,1,114,2023,Penthouse,New,3,3,3.88,2.41,3.06,2.45,166,57,14018484
899,Bhavnagar - Sector 14,Bhavnagar,Gujarat,21.757521,72.139337,2988,3,2,1,114,2011,Row House,Good,1,7,4.41,4.02,4.39,4.09,63,62,10797091
900,Gandhinagar - Sector 7,Gandhinagar,Gujarat,23.224091,72.653861,2813,2,4,1,144,2021,Independent House,New,3,1,1.98,2.36,4.07,7.27,124,55,10950654
901,Navsari - Sector 19,Navsari,Gujarat,20.965879,72.947937,2264,5,2,1,96,2004,Farmhouse,Good,3,9,2.82,2.04,3.0,7.97,125,77,6327868
902,Surat - Sector 3,Surat,Gujarat,21.175249,72.812734,844,1,3,2,98,2023,Apartment,New,0,3,3.33,2.27,3.85,2.27,171,52,3339553
903,Gandhinagar - Sector 3,Gandhinagar,Gujarat,23.229079,72.617319,1183,4,1,2,124,2010,Penthouse,Good,1,8,3.31,1.18,1.13,9.78,118,100,4364442
904,Gandhinagar - Sector 4,Gandhinagar,Gujarat,23.21652,72.65326,3868,5,2,3,116,2024,Villa,New,3,10,2.22,4.59,2.03,4.36,171,70,15220186
905,Valsad - Sector 1,Valsad,Gujarat,20.6012,72.930009,2461,2,4,1,183,2023,Apartment,New,1,3,1.04,4.35,2.76,2.45,162,68,7158615
906,Nadiad - Sector 6,Nadiad,Gujarat,22.709744,72.843427,1282,1,1,1,103,2018,Apartment,New,3,3,3.37,2.3,3.9,3.12,192,57,3739191
907,Bharuch - Sector 5,Bharuch,Gujarat,21.703774,72.97651,3191,4,3,3,136,2007,Villa,Good,3,8,0.53,2.83,0.53,2.94,91,78,10783747
908,Mehsana - Sector 10,Mehsana,Gujarat,23.596148,72.357903,3887,4,3,3,54,2020,Villa,New,3,9,1.25,1.59,3.52,7.79,130,72,10562843
909,Porbandar - Sector 4,Porbandar,Gujarat,21.655348,69.637048,4690,3,4,1,74,1991,Apartment,Needs Renovation,2,2,2.03,4.24,0.69,3.98,122,62,13265145
910,Navsari - Sector 13,Navsari,Gujarat,20.941328,72.954731,1716,3,3,3,96,1999,Independent House,Needs Renovation,1,5,3.46,3.19,4.68,6.11,189,50,4642130
911,Gandhinagar - Sector 16,Gandhinagar,Gujarat,23.219061,72.643278,4489,1,1,2,194,1994,Independent House,Needs Renovation,3,8,4.79,0.53,2.91,1.43,120,68,19954172
912,Bhavnagar - Sector 17,Bhavnagar,Gujarat,21.754748,72.153754,1960,5,1,2,187,1983,Row House,Needs Renovation,0,5,1.77,3.71,4.59,3.96,55,52,7163124
913,Mehsana - Sector 20,Mehsana,Gujarat,23.60616,72.365971,1299,3,4,1,27,1989,Studio,Needs Renovation,3,7,4.96,2.89,2.58,2.78,64,51,4248569
914,Morbi - Sector 15,Morbi,Gujarat,22.832656,70.82624,917,2,2,3,179,2022,Penthouse,New,3,5,3.95,1.96,3.6,5.62,134,81,2537505
915,Dwarka - Sector 11,Dwarka,Gujarat,22.232623,68.978123,2489,5,2,3,162,1988,Apartment,Needs Renovation,2,8,1.09,3.85,2.41,5.45,94,50,6429552
916,Valsad - Sector 9,Valsad,Gujarat,20.611202,72.920837,3016,5,1,3,46,1982,Row House,Needs Renovation,2,7,1.12,4.68,1.95,3.28,128,81,8969609
917,Godhra - Sector 15,Godhra,Gujarat,22.760843,73.608133,3448,3,3,2,80,2024,Independent House,New,3,8,4.25,2.08,4.05,1.48,170,100,8609101
918,Gandhinagar - Sector 20,Gandhinagar,Gujarat,23.225673,72.656255,1996,5,1,1,188,1981,Villa,Needs Renovation,0,3,4.83,0.84,3.88,9.76,63,63,7826929
919,Bhavnagar - Sector 19,Bhavnagar,Gujarat,21.751922,72.148068,1389,1,4,3,34,1990,Independent House,Needs Renovation,2,8,1.08,4.5,3.87,3.25,151,57,4630957
920,Navsari - Sector 18,Navsari,Gujarat,20.937138,72.961217,2447,4,2,3,68,2022,Apartment,New,1,5,4.54,2.96,2.06,2.23,189,73,7204828
921,Godhra - Sector 16,Godhra,Gujarat,22.758546,73.607904,3816,1,4,2,87,2005,Villa,Good,3,8,1.66,4.29,1.66,8.5,114,95,8699251
922,Surat - Sector 14,Surat,Gujarat,21.160855,72.840355,2340,4,1,2,20,2017,Farmhouse,Good,3,4,1.14,4.29,1.66,7.46,83,91,9128148
923,Nadiad - Sector 11,Nadiad,Gujarat,22.677797,72.877681,2928,4,4,1,158,2015,Penthouse,Good,2,2,1.67,1.87,3.56,4.1,83,92,9489510
924,Dwarka - Sector 8,Dwarka,Gujarat,22.248612,68.987609,3035,2,4,3,49,1980,Row House,Needs Renovation,2,5,4.62,2.43,4.16,4.66,81,96,8093487
925,Bhavnagar - Sector 16,Bhavnagar,Gujarat,21.758449,72.163617,4912,3,1,3,113,2017,Farmhouse,Good,3,3,4.82,4.15,2.92,6.89,67,52,16595766
926,Bhavnagar - Sector 18,Bhavnagar,Gujarat,21.781935,72.163228,1458,2,4,2,174,2009,Row House,Good,2,7,1.04,4.21,2.52,1.85,64,71,5519617
927,Navsari - Sector 6,Navsari,Gujarat,20.9592,72.943203,3288,2,1,1,26,2009,Villa,Good,0,8,2.56,0.55,1.68,3.21,184,52,9540883
928,Nadiad - Sector 15,Nadiad,Gujarat,22.689136,72.853153,3804,4,2,2,68,2017,Penthouse,Good,1,1,4.65,2.68,1.74,9.88,73,75,10893611
929,Palanpur - Sector 17,Palanpur,Gujarat,24.163355,72.431938,4076,2,3,3,175,1991,Apartment,Needs Renovation,3,7,3.67,4.5,2.73,9.46,195,65,9045294
930,Junagadh - Sector 11,Junagadh,Gujarat,21.514184,70.452477,979,5,3,2,166,2014,Villa,Good,2,9,3.41,2.21,3.86,7.3,127,68,2919542
931,Anand - Sector 20,Anand,Gujarat,22.563891,72.939107,2504,2,2,2,177,2011,Villa,Good,2,10,2.75,4.54,1.33,8.02,91,72,7835279
932,Vadodara - Sector 12,Vadodara,Gujarat,22.292364,73.188368,2396,1,3,1,57,1998,Villa,Needs Renovation,0,5,0.64,1.15,2.06,2.16,53,89,10420755
933,Godhra - Sector 6,Godhra,Gujarat,22.78688,73.616074,3519,1,1,1,90,1987,Independent House,Needs Renovation,3,9,1.51,2.48,2.48,6.38,50,81,9041078
934,Godhra - Sector 7,Godhra,Gujarat,22.786799,73.598858,3862,5,4,1,87,1995,Villa,Needs Renovation,1,3,1.88,1.28,4.09,9.42,176,80,8006509
935,Vadodara - Sector 11,Vadodara,Gujarat,22.312995,73.168792,2377,1,1,2,189,1982,Independent House,Needs Renovation,3,8,1.87,2.49,3.35,3.49,104,88,9509436
936,Ahmedabad - Sector 16,Ahmedabad,Gujarat,23.032616,72.555101,1419,2,2,2,83,2024,Apartment,New,2,1,3.9,2.72,1.46,4.18,95,63,6472599
937,Palanpur - Sector 12,Palanpur,Gujarat,24.16973,72.439478,1771,3,2,2,41,2022,Studio,New,1,10,3.75,3.45,1.24,6.43,128,65,4575425
938,Valsad - Sector 17,Valsad,Gujarat,20.602237,72.945181,650,2,4,3,27,1999,Farmhouse,Needs Renovation,3,6,0.87,3.57,2.07,5.06,51,51,2023650
939,Bharuch - Sector 20,Bharuch,Gujarat,21.693721,72.986213,3192,3,1,2,88,1982,Apartment,Needs Renovation,1,2,3.4,3.55,4.96,2.53,73,66,11096574
940,Bhavnagar - Sector 8,Bhavnagar,Gujarat,21.779715,72.153107,2397,4,1,3,185,1985,Farmhouse,Needs Renovation,0,8,1.9,2.55,2.43,5.25,64,60,8433662
941,Navsari - Sector 10,Navsari,Gujarat,20.947704,72.933424,3992,2,4,3,121,2025,Farmhouse,New,2,1,3.4,4.05,4.81,8.7,82,50,11502622
942,Bhavnagar - Sector 13,Bhavnagar,Gujarat,21.774081,72.152226,567,3,4,2,189,2008,Row House,Good,1,10,1.56,4.28,4.26,7.27,157,74,1715626
943,Rajkot - Sector 9,Rajkot,Gujarat,22.285926,70.808657,665,5,2,1,160,2009,Studio,Good,0,10,3.63,2.31,2.7,7.11,61,62,2410381
944,Junagadh - Sector 4,Junagadh,Gujarat,21.532213,70.440952,1824,5,2,3,131,2011,Villa,Good,0,5,0.6,0.56,4.41,8.99,198,63,4799311
945,Valsad - Sector 3,Valsad,Gujarat,20.579711,72.919967,2178,4,3,2,166,2025,Penthouse,New,3,10,1.56,4.84,3.1,8.91,148,88,5566170
946,Surat - Sector 10,Surat,Gujarat,21.166571,72.835903,4349,5,4,2,29,2025,Farmhouse,New,3,10,0.9,2.03,3.56,1.69,77,96,19392247
947,Rajkot - Sector 8,Rajkot,Gujarat,22.291377,70.792559,3944,2,2,2,185,1992,Studio,Needs Renovation,0,2,1.73,1.89,4.67,4.7,149,69,13683814
948,Junagadh - Sector 20,Junagadh,Gujarat,21.513866,70.461473,1152,4,4,1,136,2020,Apartment,New,1,1,1.44,4.71,3.0,4.28,62,80,3952314
949,Godhra - Sector 13,Godhra,Gujarat,22.788147,73.619423,2634,5,2,3,190,1988,Farmhouse,Needs Renovation,1,1,2.97,3.3,4.22,3.32,102,93,6845649
950,Godhra - Sector 8,Godhra,Gujarat,22.787507,73.627865,1352,1,2,2,85,2020,Villa,New,3,4,4.51,0.56,0.59,6.55,126,55,3183241
951,Rajkot - Sector 6,Rajkot,Gujarat,22.294223,70.819192,2756,5,4,3,194,1997,Farmhouse,Needs Renovation,0,6,4.99,0.8,3.15,5.82,160,64,9205062
952,Mehsana - Sector 2,Mehsana,Gujarat,23.595882,72.35729,3804,5,2,1,133,2009,Row House,Good,0,3,4.02,4.79,2.0,5.5,146,100,10697692
